crm_id,deal_name,company_name,stage,amount,days_stalled,rep_touchpoints,client_engagement_index,calculated_flight_risk,predicted_cycle_days,est_days_left,flight_risk_pct,crm_source
006fj00000GXU1JAAX,Johnston-Odonnell - Q3 License,Johnston-Odonnell,Negotiation/Review,21300.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXU2vAAH,Vargas Ltd - Q3 License,Vargas Ltd,Prospecting,64900.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXU4XAAX,Short-Garcia - Q3 License,Short-Garcia,Value Proposition,10900.0,1,2,5.8,2.9,8.0,7.0,2.9,
006fj00000GXUAzAAP,Marshall-Petersen - Q3 License,Marshall-Petersen,Prospecting,42000.0,1,2,5.8,4.9,6.0,5.0,4.9,
006fj00000GXUCbAAP,"Adams, Christian and Rivas - Q3 License","Adams, Christian and Rivas",Prospecting,9900.0,1,2,5.8,2.9,8.0,7.0,2.9,
006fj00000GXUEDAA5,Ramirez Group - Q3 License,Ramirez Group,Value Proposition,18900.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXUJ3AAP,Peterson-Beard - Q3 License,Peterson-Beard,Prospecting,6600.0,1,2,5.8,12.7,9.0,8.0,12.7,
006fj00000GXUKfAAP,"Beard, Peters and Black - Q3 License","Beard, Peters and Black",Value Proposition,132800.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXUMHAA5,Miller Ltd - Q3 License,Miller Ltd,Value Proposition,40600.0,1,2,5.8,4.2,6.0,5.0,4.2,
006fj00000GXUNtAAP,Freeman-Chang - Q3 License,Freeman-Chang,Prospecting,14800.0,1,2,5.8,4.4,7.0,6.0,4.4,
006fj00000GXUPVAA5,"Alvarez, Joseph and West - Q3 License","Alvarez, Joseph and West",Prospecting,45600.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXUSjAAP,"Wood, Tran and Cooper - Q3 License","Wood, Tran and Cooper",Prospecting,29800.0,1,2,5.8,4.0,6.0,5.0,4.0,
006fj00000GXUULAA5,"Pierce, Bell and Chavez - Q3 License","Pierce, Bell and Chavez",Prospecting,38600.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXUUMAA5,Brock-Mcdonald - Q3 License,Brock-Mcdonald,Prospecting,49000.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXUe1AAH,Perez-White - Q3 License,Perez-White,Prospecting,14500.0,1,2,5.8,4.1,7.0,6.0,4.1,
006fj00000GXUfdAAH,Erickson and Sons - Q3 License,Erickson and Sons,Prospecting,21500.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXUfeAAH,Guerrero Inc - Q3 License,Guerrero Inc,Prospecting,86100.0,1,2,5.8,4.3,8.0,7.0,4.3,
006fj00000GXUhFAAX,Terry-Martinez - Q3 License,Terry-Martinez,Prospecting,50100.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXUm5AAH,Wilson-Jones - Q3 License,Wilson-Jones,Prospecting,9300.0,1,2,5.8,6.0,8.0,7.0,6.0,
006fj00000GXUnhAAH,Jones-Soto - Q3 License,Jones-Soto,Value Proposition,23400.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXUpJAAX,Hernandez PLC - Q3 License,Hernandez PLC,Prospecting,28600.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXUpKAAX,Rowe Group - Q3 License,Rowe Group,Prospecting,95900.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXUqvAAH,"Duran, Obrien and Gibbs - Q3 License","Duran, Obrien and Gibbs",Prospecting,12200.0,1,2,5.8,3.0,8.0,7.0,3.0,
006fj00000GXUu9AAH,"Branch, Torres and Oliver - Q3 License","Branch, Torres and Oliver",Prospecting,37200.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXUxNAAX,"Choi, Garcia and Farmer - Q3 License","Choi, Garcia and Farmer",Prospecting,121400.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXUxOAAX,"Wilson, Pena and Rich - Q3 License","Wilson, Pena and Rich",Prospecting,9700.0,1,2,5.8,3.7,8.0,7.0,3.7,
006fj00000GXUxPAAX,"Morales, Thomas and Schultz - Q3 License","Morales, Thomas and Schultz",Prospecting,145800.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXUyzAAH,Warner-Gibson - Q3 License,Warner-Gibson,Prospecting,71500.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXV2DAAX,"Guerrero, Peck and Coleman - Q3 License","Guerrero, Peck and Coleman",Prospecting,10300.0,1,2,5.8,2.9,8.0,7.0,2.9,
006fj00000GXV8fAAH,Gonzales-Harrison - Q3 License,Gonzales-Harrison,Prospecting,80000.0,1,2,5.8,3.8,8.0,7.0,3.8,
006fj00000GXVAHAA5,Lyons-Bender - Q3 License,Lyons-Bender,Value Proposition,20600.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXVBtAAP,"Fernandez, Kim and George - Q3 License","Fernandez, Kim and George",Prospecting,28700.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXVF7AAP,Davis Ltd - Q3 License,Davis Ltd,Prospecting,58600.0,1,2,5.8,4.2,7.0,6.0,4.2,
006fj00000GXVGjAAP,"Matthews, Smith and Hubbard - Q3 License","Matthews, Smith and Hubbard",Prospecting,5000.0,1,2,5.8,11.7,9.0,8.0,11.7,
006fj00000GXVILAA5,Ruiz Ltd - Q3 License,Ruiz Ltd,Prospecting,35200.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXVJxAAP,"Graham, Olsen and Costa - Q3 License","Graham, Olsen and Costa",Prospecting,20100.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXVLZAA5,Bailey-Cook - Q3 License,Bailey-Cook,Value Proposition,6600.0,1,2,5.8,12.7,9.0,8.0,12.7,
006fj00000GXVOnAAP,Roberts-Landry - Q3 License,Roberts-Landry,Prospecting,17900.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXVQPAA5,"Johnson, Miller and King - Q3 License","Johnson, Miller and King",Value Proposition,11500.0,1,2,5.8,3.9,8.0,7.0,3.9,
006fj00000GXVS1AAP,"Bryan, Smith and Booth - Q3 License","Bryan, Smith and Booth",Negotiation/Review,25700.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXVTdAAP,Dean-Jimenez - Q3 License,Dean-Jimenez,Prospecting,5100.0,1,2,5.8,11.7,9.0,8.0,11.7,
006fj00000GXVVFAA5,"Anderson, Roberts and Gilmore - Q3 License","Anderson, Roberts and Gilmore",Prospecting,82400.0,1,2,5.8,3.8,8.0,7.0,3.8,
006fj00000GXVYTAA5,"Lloyd, Mckinney and Collins - Q3 License","Lloyd, Mckinney and Collins",Prospecting,12000.0,1,2,5.8,3.0,8.0,7.0,3.0,
006fj00000GXVa5AAH,Gay Inc - Q3 License,Gay Inc,Prospecting,29600.0,1,2,5.8,4.0,6.0,5.0,4.0,
006fj00000GXVbhAAH,Baird-Sanchez - Q3 License,Baird-Sanchez,Value Proposition,31700.0,1,2,5.8,4.0,6.0,5.0,4.0,
006fj00000GXVevAAH,"Suarez, Shields and Hill - Q3 License","Suarez, Shields and Hill",Value Proposition,95300.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXVgXAAX,Morgan-French - Q3 License,Morgan-French,Value Proposition,52200.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXVi9AAH,Hoover-Campbell - Q3 License,Hoover-Campbell,Prospecting,55900.0,1,2,5.8,4.2,6.0,5.0,4.2,
006fj00000GXVjmAAH,"Pollard, Simpson and Johnson - Q3 License","Pollard, Simpson and Johnson",Prospecting,37700.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXVlNAAX,"Burns, Hernandez and Ryan - Q3 License","Burns, Hernandez and Ryan",Prospecting,91900.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXVrpAAH,"Reyes, Chase and Jenkins - Q3 License","Reyes, Chase and Jenkins",Value Proposition,52000.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXVtRAAX,Garner-Thornton - Q3 License,Garner-Thornton,Negotiation/Review,20900.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXVwfAAH,"Sanford, Rivera and Garcia - Q3 License","Sanford, Rivera and Garcia",Prospecting,43100.0,1,2,5.8,4.5,6.0,5.0,4.5,
006fj00000GXVyHAAX,Garcia-Lozano - Q3 License,Garcia-Lozano,Prospecting,34800.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXVztAAH,Bowen Group - Q3 License,Bowen Group,Value Proposition,38100.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXW37AAH,"Booker, Jones and Harrington - Q3 License","Booker, Jones and Harrington",Prospecting,115800.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXW7xAAH,Morgan-Schwartz - Q3 License,Morgan-Schwartz,Prospecting,70100.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXW9ZAAX,"James, Stewart and Higgins - Q3 License","James, Stewart and Higgins",Value Proposition,63100.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXWBBAA5,Young Ltd - Q3 License,Young Ltd,Prospecting,40900.0,1,2,5.8,4.2,6.0,5.0,4.2,
006fj00000GXWCnAAP,Bright-Francis - Q3 License,Bright-Francis,Value Proposition,126400.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXWEPAA5,Howard-Jordan - Q3 License,Howard-Jordan,Prospecting,12400.0,1,2,5.8,3.0,8.0,7.0,3.0,
006fj00000GXWHdAAP,"Sparks, Jackson and Miller - Q3 License","Sparks, Jackson and Miller",Prospecting,22100.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXWKrAAP,"Thomas, Murray and King - Q3 License","Thomas, Murray and King",Value Proposition,30100.0,1,2,5.8,4.0,6.0,5.0,4.0,
006fj00000GXWMTAA5,Estrada-Nolan - Q3 License,Estrada-Nolan,Value Proposition,61200.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXWO5AAP,Jones LLC - Q3 License,Jones LLC,Prospecting,100300.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXWPhAAP,Bruce-Gonzalez - Q3 License,Bruce-Gonzalez,Prospecting,67800.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXWRJAA5,"Phillips, Spence and Barrett - Q3 License","Phillips, Spence and Barrett",Prospecting,12400.0,1,2,5.8,3.0,8.0,7.0,3.0,
006fj00000GXWUXAA5,"Beltran, Lozano and Mcgee - Q3 License","Beltran, Lozano and Mcgee",Negotiation/Review,34100.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXWW9AAP,Robinson-Lee - Q3 License,Robinson-Lee,Prospecting,11600.0,1,2,5.8,3.9,8.0,7.0,3.9,
006fj00000GXWXlAAP,Byrd-Le - Q3 License,Byrd-Le,Prospecting,14500.0,1,2,5.8,4.1,7.0,6.0,4.1,
006fj00000GXWeDAAX,Taylor and Sons - Q3 License,Taylor and Sons,Prospecting,17000.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXWfpAAH,"Ramsey, Whitney and Coffey - Q3 License","Ramsey, Whitney and Coffey",Prospecting,47400.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXWhRAAX,"Martinez, Richardson and Curry - Q3 License","Martinez, Richardson and Curry",Prospecting,19300.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXWkfAAH,"Turner, Ortiz and Taylor - Q3 License","Turner, Ortiz and Taylor",Prospecting,24100.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXWmHAAX,Torres Group - Q3 License,Torres Group,Value Proposition,51200.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXWntAAH,"Avery, Horton and Fernandez - Q3 License","Avery, Horton and Fernandez",Prospecting,53400.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXWpVAAX,"Newton, Moore and Perry - Q3 License","Newton, Moore and Perry",Negotiation/Review,38900.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXWr7AAH,"Wood, Ramos and Sampson - Q3 License","Wood, Ramos and Sampson",Prospecting,8700.0,1,2,5.8,6.0,10.0,9.0,6.0,
006fj00000GXWuLAAX,Davis-Lewis - Q3 License,Davis-Lewis,Value Proposition,24500.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXWvxAAH,"Harper, Smith and Buchanan - Q3 License","Harper, Smith and Buchanan",Prospecting,28800.0,1,2,5.8,4.0,6.0,5.0,4.0,
006fj00000GXWxZAAX,Zhang PLC - Q3 License,Zhang PLC,Prospecting,26700.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXWzBAAX,Fernandez and Sons - Q3 License,Fernandez and Sons,Negotiation/Review,48900.0,1,2,5.8,3.9,6.0,5.0,3.9,
006fj00000GXX0nAAH,Smith and Sons - Q3 License,Smith and Sons,Value Proposition,40500.0,1,2,5.8,4.2,6.0,5.0,4.2,
006fj00000GXX41AAH,Strickland-Palmer - Q3 License,Strickland-Palmer,Prospecting,67400.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXX5dAAH,Hayes and Sons - Q3 License,Hayes and Sons,Negotiation/Review,36300.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXXATAA5,Boone-Simmons - Q3 License,Boone-Simmons,Prospecting,30300.0,1,2,5.8,4.0,6.0,5.0,4.0,
006fj00000GXXC6AAP,Duran LLC - Q3 License,Duran LLC,Prospecting,36100.0,1,2,5.8,3.8,6.0,5.0,3.8,
006fj00000GXXDhAAP,Lam LLC - Q3 License,Lam LLC,Prospecting,103900.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXXK9AAP,"Le, Lewis and Hayes - Q3 License","Le, Lewis and Hayes",Value Proposition,39900.0,1,2,5.8,4.2,6.0,5.0,4.2,
006fj00000GXXLlAAP,Gutierrez Group - Q3 License,Gutierrez Group,Prospecting,5500.0,1,2,5.8,12.7,9.0,8.0,12.7,
006fj00000GXXSDAA5,Reynolds Ltd - Q3 License,Reynolds Ltd,Prospecting,142000.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXXVRAA5,"Hoffman, Santiago and Jenkins - Q3 License","Hoffman, Santiago and Jenkins",Value Proposition,12700.0,1,2,5.8,3.0,8.0,7.0,3.0,
006fj00000GXXX3AAP,"Pugh, Henderson and Moon - Q3 License","Pugh, Henderson and Moon",Value Proposition,97300.0,1,2,5.8,4.2,9.0,8.0,4.2,
006fj00000GXXYfAAP,Schmitt PLC - Q3 License,Schmitt PLC,Prospecting,142900.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXXaIAAX,Bruce-Villegas - Q3 License,Bruce-Villegas,Negotiation/Review,20200.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXXbtAAH,Boone LLC - Q3 License,Boone LLC,Value Proposition,87000.0,1,2,5.8,4.3,8.0,7.0,4.3,
006fj00000GXXdVAAX,"Richardson, Farmer and Andrews - Q3 License","Richardson, Farmer and Andrews",Prospecting,16400.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXXf7AAH,"Gallegos, Adams and White - Q3 License","Gallegos, Adams and White",Prospecting,114500.0,1,2,5.8,4.2,8.0,7.0,4.2,
006fj00000GXXgjAAH,Kane PLC - Q3 License,Kane PLC,Value Proposition,14700.0,1,2,5.8,4.4,7.0,6.0,4.4,
006fj00000GXXiLAAX,Bennett Group - Q3 License,Bennett Group,Prospecting,19400.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXXjxAAH,Moore-Collins - Q3 License,Moore-Collins,Value Proposition,22700.0,1,2,5.8,4.0,7.0,6.0,4.0,
006fj00000GXXonAAH,"Miller, Ramos and Coleman - Q3 License","Miller, Ramos and Coleman",Prospecting,41400.0,1,2,5.8,4.2,6.0,5.0,4.2,
006fj00000GXXqPAAX,"Ramos, Nelson and Fischer - Q3 License","Ramos, Nelson and Fischer",Value Proposition,43100.0,1,2,5.8,4.5,6.0,5.0,4.5,
006fj00000GXXtdAAH,"Estrada, Williams and Foster - Q3 License","Estrada, Williams and Foster",Prospecting,5000.0,1,2,5.8,11.7,9.0,8.0,11.7,
006fj00000GXXvFAAX,"Brown, Harris and Dougherty - Q3 License","Brown, Harris and Dougherty",Value Proposition,23500.0,1,2,5.8,4.0,7.0,6.0,4.0,
507549834484,"Gardner, Robinson and Lawrence - Q3 License","Gardner, Robinson and Lawrence",decisionmakerboughtin,36600.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507469618385,"Henderson, Ramirez and Lewis - Q3 License","Henderson, Ramirez and Lewis",qualifiedtobuy,33300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507447482617,Garcia-James - Q3 License,Garcia-James,qualifiedtobuy,7200.0,1,0,0.48,13.8,8.0,7.0,13.8,hubspot
507578274020,Abbott-Munoz - Q3 License,Abbott-Munoz,qualifiedtobuy,41200.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507572913353,Blair PLC - Q3 License,Blair PLC,presentationscheduled,13000.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507565853941,Dudley Group - Q3 License,Dudley Group,qualifiedtobuy,10100.0,1,0,0.48,3.4,9.0,8.0,3.4,hubspot
507555137744,"Mcclure, Ward and Lee - Q3 License","Mcclure, Ward and Lee",qualifiedtobuy,72400.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507583556846,Williams and Sons - Q3 License,Williams and Sons,appointmentscheduled,18000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507476885695,Galloway-Wyatt - Q3 License,Galloway-Wyatt,presentationscheduled,101400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507560537290,James Group - Q3 License,James Group,appointmentscheduled,19400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507502207171,"Flowers, Martin and Kelly - Q3 License","Flowers, Martin and Kelly",appointmentscheduled,7600.0,1,0,0.48,10.8,8.0,7.0,10.8,hubspot
507562378439,"Adams, Zuniga and Wong - Q3 License","Adams, Zuniga and Wong",qualifiedtobuy,12200.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507469618403,"Reid, Ferguson and Sanchez - Q3 License","Reid, Ferguson and Sanchez",presentationscheduled,79900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507452872912,Gray-Mayo - Q3 License,Gray-Mayo,presentationscheduled,26200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507580048623,Morales-Jones - Q3 License,Morales-Jones,presentationscheduled,44400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507485967585,"Walter, Edwards and Rios - Q3 License","Walter, Edwards and Rios",qualifiedtobuy,72700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507504022761,Wilkerson-Day - Q3 License,Wilkerson-Day,qualifiedtobuy,94700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507535708399,"Hoffman, Baker and Richards - Q3 License","Hoffman, Baker and Richards",appointmentscheduled,10300.0,1,0,0.48,2.4,9.0,8.0,2.4,hubspot
507460160718,"Ross, Robinson and Bright - Q3 License","Ross, Robinson and Bright",appointmentscheduled,21400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507580049600,Burton Ltd - Q3 License,Burton Ltd,presentationscheduled,13800.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507532190936,Carlson-Cruz - Q3 License,Carlson-Cruz,appointmentscheduled,13800.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507555137776,"Ferrell, Rice and Maddox - Q3 License","Ferrell, Rice and Maddox",qualifiedtobuy,39100.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507562378469,Smith-Bowen - Q3 License,Smith-Bowen,presentationscheduled,24700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507505984752,"Baker, Mason and White - Q3 License","Baker, Mason and White",presentationscheduled,14200.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507604303097,Ryan PLC - Q3 License,Ryan PLC,qualifiedtobuy,6800.0,1,0,0.48,15.8,8.0,7.0,15.8,hubspot
507458344125,Rodriguez LLC - Q3 License,Rodriguez LLC,appointmentscheduled,9000.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507447485634,Allen-Allen - Q3 License,Allen-Allen,qualifiedtobuy,17700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507505985725,"Arroyo, Miller and Tucker - Q3 License","Arroyo, Miller and Tucker",contractsent,27800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604304073,Spence PLC - Q3 License,Spence PLC,presentationscheduled,9300.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507583558872,"Martin, Rose and Obrien - Q3 License","Martin, Rose and Obrien",appointmentscheduled,13300.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507549836493,Hickman Ltd - Q3 License,Hickman Ltd,presentationscheduled,35100.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507460160745,Walker LLC - Q3 License,Walker LLC,appointmentscheduled,34300.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507565854957,Chapman and Sons - Q3 License,Chapman and Sons,qualifiedtobuy,19200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507458344147,"Robinson, Jones and Welch - Q3 License","Robinson, Jones and Welch",decisionmakerboughtin,23900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507528665278,Jones Inc - Q3 License,Jones Inc,appointmentscheduled,113400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507505985763,"Johnston, Sanchez and Kennedy - Q3 License","Johnston, Sanchez and Kennedy",appointmentscheduled,57700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507540990158,Lee-Davis - Q3 License,Lee-Davis,appointmentscheduled,56900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507583559871,Gomez-Jenkins - Q3 License,Gomez-Jenkins,appointmentscheduled,11900.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507458344172,Powell LLC - Q3 License,Powell LLC,appointmentscheduled,101800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507551523062,Wright and Sons - Q3 License,Wright and Sons,presentationscheduled,12100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507511329000,"West, Henderson and Ramirez - Q3 License","West, Henderson and Ramirez",presentationscheduled,14300.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507604304119,Baxter Inc - Q3 License,Baxter Inc,decisionmakerboughtin,67100.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507583559879,Morton-Chase - Q3 License,Morton-Chase,appointmentscheduled,36900.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507535709424,Williams PLC - Q3 License,Williams PLC,qualifiedtobuy,46200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507458344183,Gray Group - Q3 License,Gray Group,appointmentscheduled,68700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507560539381,House-Glover - Q3 License,House-Glover,qualifiedtobuy,75800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507452873955,Henderson-Bernard - Q3 License,Henderson-Bernard,decisionmakerboughtin,24700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507485969621,"Stanley, Tucker and Lee - Q3 License","Stanley, Tucker and Lee",qualifiedtobuy,28700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507532193012,"Daniels, Adkins and Brown - Q3 License","Daniels, Adkins and Brown",decisionmakerboughtin,44900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507511329984,"Woods, Calhoun and Schmidt - Q3 License","Woods, Calhoun and Schmidt",appointmentscheduled,47000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507581855975,"Sanchez, Wheeler and Harvey - Q3 License","Sanchez, Wheeler and Harvey",appointmentscheduled,22800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507565855990,Sandoval-Cunningham - Q3 License,Sandoval-Cunningham,presentationscheduled,46700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507476888766,Donovan-Harris - Q3 License,Donovan-Harris,qualifiedtobuy,13200.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507555139804,"Edwards, Baker and Anderson - Q3 License","Edwards, Baker and Anderson",qualifiedtobuy,29200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507576364218,"Evans, Stewart and Walton - Q3 License","Evans, Stewart and Walton",appointmentscheduled,25900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507547950291,Smith PLC - Q3 License,Smith PLC,decisionmakerboughtin,35600.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507494920382,Anderson-Bailey - Q3 License,Anderson-Bailey,presentationscheduled,26800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507476888775,Suarez LLC - Q3 License,Suarez LLC,appointmentscheduled,57600.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507555139811,Moore-Bass - Q3 License,Moore-Bass,decisionmakerboughtin,21000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507562382522,"Turner, Riggs and Roman - Q3 License","Turner, Riggs and Roman",qualifiedtobuy,8200.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507516772556,"Garcia, Humphrey and Baker - Q3 License","Garcia, Humphrey and Baker",presentationscheduled,89800.0,1,0,0.48,3.8,9.0,8.0,3.8,hubspot
507532193993,Newton and Sons - Q3 License,Newton and Sons,appointmentscheduled,10600.0,1,0,0.48,2.4,9.0,8.0,2.4,hubspot
507580051688,Campbell-Clark - Q3 License,Campbell-Clark,appointmentscheduled,51600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507507769591,Wagner-King - Q3 License,Wagner-King,qualifiedtobuy,36700.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507544405193,Williams-Cook - Q3 License,Williams-Cook,qualifiedtobuy,24600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507535710449,Walsh LLC - Q3 License,Walsh LLC,qualifiedtobuy,15900.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507551528127,Figueroa PLC - Q3 License,Figueroa PLC,presentationscheduled,17100.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507511330016,"Tran, Jordan and Williams - Q3 License","Tran, Jordan and Williams",qualifiedtobuy,28200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507485970663,Nolan-Flynn - Q3 License,Nolan-Flynn,qualifiedtobuy,16800.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507560541370,Nolan and Sons - Q3 License,Nolan and Sons,appointmentscheduled,51300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507476888814,"Wright, Garcia and Deleon - Q3 License","Wright, Garcia and Deleon",presentationscheduled,97700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507514883306,Dickson-Brady - Q3 License,Dickson-Brady,presentationscheduled,18700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507491281134,Patton-Jenkins - Q3 License,Patton-Jenkins,qualifiedtobuy,43400.0,1,0,0.48,4.0,9.0,8.0,4.0,hubspot
507560541388,"Shields, Cochran and Adams - Q3 License","Shields, Cochran and Adams",presentationscheduled,31600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
